#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
2440,act_25_64,classroom,5,2,c,d,,,,,nothing,nothing,,,,
2441,act_25_65,classroom,5,2,c,d,,,,,walk,walk,,,,
2442,act_25_66,classroom,5,2,c,d,,,,,rotation,rotation,,,,
2443,act_25_67,classroom,5,2,c,d,,,,,jump,jump,,,,
2444,act_25_68,classroom,5,2,c,d,,,,,wave,wave,,,,
2445,act_25_69,classroom,5,2,c,d,,,,,lie_down,lie_down,,,,
2446,act_25_70,classroom,5,2,c,d,,,,,pick_up,pick_up,,,,
2447,act_25_71,classroom,5,2,c,d,,,,,sit_down,sit_down,,,,
2448,act_25_72,classroom,5,2,c,d,,,,,stand_up,stand_up,,,,
2449,act_25_73,classroom,5,2,d,e,,,,,nothing,nothing,,,,
2450,act_25_74,classroom,5,2,d,e,,,,,walk,walk,,,,
2451,act_25_75,classroom,5,2,d,e,,,,,rotation,rotation,,,,
2452,act_25_76,classroom,5,2,d,e,,,,,jump,jump,,,,
2453,act_25_77,classroom,5,2,d,e,,,,,wave,wave,,,,
2454,act_25_78,classroom,5,2,d,e,,,,,lie_down,lie_down,,,,
2455,act_25_79,classroom,5,2,d,e,,,,,pick_up,pick_up,,,,
2456,act_25_80,classroom,5,2,d,e,,,,,sit_down,sit_down,,,,
2457,act_25_81,classroom,5,2,d,e,,,,,stand_up,stand_up,,,,
2458,act_25_82,classroom,5,2,e,a,,,,,nothing,nothing,,,,
2459,act_25_83,classroom,5,2,e,a,,,,,walk,walk,,,,
2460,act_25_84,classroom,5,2,e,a,,,,,rotation,rotation,,,,
2461,act_25_85,classroom,5,2,e,a,,,,,jump,jump,,,,
2462,act_25_86,classroom,5,2,e,a,,,,,wave,wave,,,,
2463,act_25_87,classroom,5,2,e,a,,,,,lie_down,lie_down,,,,
2464,act_25_88,classroom,5,2,e,a,,,,,pick_up,pick_up,,,,
2465,act_25_89,classroom,5,2,e,a,,,,,sit_down,sit_down,,,,
2466,act_25_90,classroom,5,2,e,a,,,,,stand_up,stand_up,,,,
2467,act_25_91,classroom,5,2,a,b,,,,,nothing,nothing,,,,
2468,act_25_92,classroom,5,2,a,b,,,,,walk,walk,,,,
2469,act_25_93,classroom,5,2,a,b,,,,,rotation,rotation,,,,
2470,act_25_94,classroom,5,2,a,b,,,,,jump,jump,,,,
2471,act_25_95,classroom,5,2,a,b,,,,,wave,wave,,,,
2472,act_25_96,classroom,5,2,a,b,,,,,lie_down,lie_down,,,,
2473,act_25_97,classroom,5,2,a,b,,,,,pick_up,pick_up,,,,
2474,act_25_98,classroom,5,2,a,b,,,,,sit_down,sit_down,,,,
2475,act_25_99,classroom,5,2,a,b,,,,,stand_up,stand_up,,,,
2476,act_26_1,classroom,5,2,,,c,d,,,,,rotation,jump,,
2477,act_26_2,classroom,5,2,,,c,d,,,,,jump,wave,,
2478,act_26_3,classroom,5,2,,,c,d,,,,,wave,lie_down,,
2479,act_26_4,classroom,5,2,,,c,d,,,,,lie_down,pick_up,,
2480,act_26_5,classroom,5,2,,,c,d,,,,,pick_up,sit_down,,
2481,act_26_6,classroom,5,2,,,c,d,,,,,sit_down,stand_up,,
2482,act_26_7,classroom,5,2,,,c,d,,,,,stand_up,nothing,,
2483,act_26_8,classroom,5,2,,,c,d,,,,,nothing,walk,,
2484,act_26_9,classroom,5,2,,,c,d,,,,,walk,rotation,,
2485,act_26_10,classroom,5,2,,,d,e,,,,,rotation,jump,,
2486,act_26_11,classroom,5,2,,,d,e,,,,,jump,wave,,
2487,act_26_12,classroom,5,2,,,d,e,,,,,wave,lie_down,,
2488,act_26_13,classroom,5,2,,,d,e,,,,,lie_down,pick_up,,
2489,act_26_14,classroom,5,2,,,d,e,,,,,pick_up,sit_down,,
2490,act_26_15,classroom,5,2,,,d,e,,,,,sit_down,stand_up,,
2491,act_26_16,classroom,5,2,,,d,e,,,,,stand_up,nothing,,
2492,act_26_17,classroom,5,2,,,d,e,,,,,nothing,walk,,
2493,act_26_18,classroom,5,2,,,d,e,,,,,walk,rotation,,
2494,act_26_19,classroom,5,2,,,e,a,,,,,rotation,jump,,
2495,act_26_20,classroom,5,2,,,e,a,,,,,jump,wave,,
2496,act_26_21,classroom,5,2,,,e,a,,,,,wave,lie_down,,
2497,act_26_22,classroom,5,2,,,e,a,,,,,lie_down,pick_up,,
2498,act_26_23,classroom,5,2,,,e,a,,,,,pick_up,sit_down,,
2499,act_26_24,classroom,5,2,,,e,a,,,,,sit_down,stand_up,,
2500,act_26_25,classroom,5,2,,,e,a,,,,,stand_up,nothing,,
2501,act_26_26,classroom,5,2,,,e,a,,,,,nothing,walk,,
2502,act_26_27,classroom,5,2,,,e,a,,,,,walk,rotation,,
2503,act_26_28,classroom,5,2,,,a,b,,,,,rotation,jump,,
2504,act_26_29,classroom,5,2,,,a,b,,,,,jump,wave,,
2505,act_26_30,classroom,5,2,,,a,b,,,,,wave,lie_down,,
2506,act_26_31,classroom,5,2,,,a,b,,,,,lie_down,pick_up,,
2507,act_26_32,classroom,5,2,,,a,b,,,,,pick_up,sit_down,,
2508,act_26_33,classroom,5,2,,,a,b,,,,,sit_down,stand_up,,
2509,act_26_34,classroom,5,2,,,a,b,,,,,stand_up,nothing,,
2510,act_26_35,classroom,5,2,,,a,b,,,,,nothing,walk,,
2511,act_26_36,classroom,5,2,,,a,b,,,,,walk,rotation,,
2512,act_26_37,classroom,5,2,,,b,c,,,,,rotation,jump,,
2513,act_26_38,classroom,5,2,,,b,c,,,,,jump,wave,,
2514,act_26_39,classroom,5,2,,,b,c,,,,,wave,lie_down,,
2515,act_26_40,classroom,5,2,,,b,c,,,,,lie_down,pick_up,,
2516,act_26_41,classroom,5,2,,,b,c,,,,,pick_up,sit_down,,
2517,act_26_42,classroom,5,2,,,b,c,,,,,sit_down,stand_up,,
2518,act_26_43,classroom,5,2,,,b,c,,,,,stand_up,nothing,,
2519,act_26_44,classroom,5,2,,,b,c,,,,,nothing,walk,,
2520,act_26_45,classroom,5,2,,,b,c,,,,,walk,rotation,,
2521,act_26_46,classroom,5,2,,,c,d,,,,,walk,walk,,
2522,act_26_47,classroom,5,2,,,c,d,,,,,rotation,rotation,,
2523,act_26_48,classroom,5,2,,,c,d,,,,,jump,jump,,
2524,act_26_49,classroom,5,2,,,c,d,,,,,wave,wave,,
2525,act_26_50,classroom,5,2,,,c,d,,,,,lie_down,lie_down,,
2526,act_26_51,classroom,5,2,,,c,d,,,,,pick_up,pick_up,,
2527,act_26_52,classroom,5,2,,,c,d,,,,,sit_down,sit_down,,
2528,act_26_53,classroom,5,2,,,c,d,,,,,stand_up,stand_up,,
2529,act_26_54,classroom,5,2,,,c,d,,,,,nothing,nothing,,
2530,act_26_55,classroom,5,2,,,d,e,,,,,walk,walk,,
2531,act_26_56,classroom,5,2,,,d,e,,,,,rotation,rotation,,
2532,act_26_57,classroom,5,2,,,d,e,,,,,jump,jump,,
2533,act_26_58,classroom,5,2,,,d,e,,,,,wave,wave,,
2534,act_26_59,classroom,5,2,,,d,e,,,,,lie_down,lie_down,,
2535,act_26_60,classroom,5,2,,,d,e,,,,,pick_up,pick_up,,
2536,act_26_61,classroom,5,2,,,d,e,,,,,sit_down,sit_down,,
2537,act_26_62,classroom,5,2,,,d,e,,,,,stand_up,stand_up,,
2538,act_26_63,classroom,5,2,,,d,e,,,,,nothing,nothing,,
2539,act_26_64,classroom,5,2,,,e,a,,,,,nothing,walk,,
2540,act_26_65,classroom,5,2,,,e,a,,,,,walk,rotation,,
2541,act_26_66,classroom,5,2,,,e,a,,,,,rotation,jump,,
2542,act_26_67,classroom,5,2,,,e,a,,,,,jump,wave,,
2543,act_26_68,classroom,5,2,,,e,a,,,,,wave,lie_down,,
2544,act_26_69,classroom,5,2,,,e,a,,,,,lie_down,pick_up,,
2545,act_26_70,classroom,5,2,,,e,a,,,,,pick_up,sit_down,,
2546,act_26_71,classroom,5,2,,,e,a,,,,,sit_down,stand_up,,
2547,act_26_72,classroom,5,2,,,e,a,,,,,stand_up,nothing,,
2548,act_26_73,classroom,5,2,,,a,b,,,,,nothing,walk,,
2549,act_26_74,classroom,5,2,,,a,b,,,,,walk,rotation,,
2550,act_26_75,classroom,5,2,,,a,b,,,,,rotation,jump,,
2551,act_26_76,classroom,5,2,,,a,b,,,,,jump,wave,,
2552,act_26_77,classroom,5,2,,,a,b,,,,,wave,lie_down,,
2553,act_26_78,classroom,5,2,,,a,b,,,,,lie_down,pick_up,,
2554,act_26_79,classroom,5,2,,,a,b,,,,,pick_up,sit_down,,
2555,act_26_80,classroom,5,2,,,a,b,,,,,sit_down,stand_up,,
2556,act_26_81,classroom,5,2,,,a,b,,,,,stand_up,nothing,,
2557,act_26_82,classroom,5,2,,,b,c,,,,,nothing,nothing,,
2558,act_26_83,classroom,5,2,,,b,c,,,,,walk,walk,,
2559,act_26_84,classroom,5,2,,,b,c,,,,,rotation,rotation,,
2560,act_26_85,classroom,5,2,,,b,c,,,,,jump,jump,,
2561,act_26_86,classroom,5,2,,,b,c,,,,,wave,wave,,
2562,act_26_87,classroom,5,2,,,b,c,,,,,lie_down,lie_down,,
2563,act_26_88,classroom,5,2,,,b,c,,,,,pick_up,pick_up,,
2564,act_26_89,classroom,5,2,,,b,c,,,,,sit_down,sit_down,,
2565,act_26_90,classroom,5,2,,,b,c,,,,,stand_up,stand_up,,
2566,act_26_91,classroom,5,2,,,c,d,,,,,nothing,nothing,,
2567,act_26_92,classroom,5,2,,,c,d,,,,,walk,walk,,
2568,act_26_93,classroom,5,2,,,c,d,,,,,rotation,rotation,,
2569,act_26_94,classroom,5,2,,,c,d,,,,,jump,jump,,
2570,act_26_95,classroom,5,2,,,c,d,,,,,wave,wave,,
2571,act_26_96,classroom,5,2,,,c,d,,,,,lie_down,lie_down,,
2572,act_26_97,classroom,5,2,,,c,d,,,,,pick_up,pick_up,,
2573,act_26_98,classroom,5,2,,,c,d,,,,,sit_down,sit_down,,
2574,act_26_99,classroom,5,2,,,c,d,,,,,stand_up,stand_up,,
2575,act_27_1,classroom,5,2,,,,,e,a,,,,,wave,nothing
2576,act_27_2,classroom,5,2,,,,,e,a,,,,,lie_down,walk
2577,act_27_3,classroom,5,2,,,,,e,a,,,,,pick_up,rotation
2578,act_27_4,classroom,5,2,,,,,e,a,,,,,sit_down,jump
2579,act_27_5,classroom,5,2,,,,,e,a,,,,,stand_up,wave
2580,act_27_6,classroom,5,2,,,,,e,a,,,,,nothing,lie_down
2581,act_27_7,classroom,5,2,,,,,e,a,,,,,walk,pick_up
2582,act_27_8,classroom,5,2,,,,,e,a,,,,,rotation,sit_down
2583,act_27_9,classroom,5,2,,,,,e,a,,,,,jump,stand_up
2584,act_27_10,classroom,5,2,,,,,a,b,,,,,wave,nothing
2585,act_27_11,classroom,5,2,,,,,a,b,,,,,lie_down,walk
2586,act_27_12,classroom,5,2,,,,,a,b,,,,,pick_up,rotation
2587,act_27_13,classroom,5,2,,,,,a,b,,,,,sit_down,jump
2588,act_27_14,classroom,5,2,,,,,a,b,,,,,stand_up,wave
2589,act_27_15,classroom,5,2,,,,,a,b,,,,,nothing,lie_down
2590,act_27_16,classroom,5,2,,,,,a,b,,,,,walk,pick_up
2591,act_27_17,classroom,5,2,,,,,a,b,,,,,rotation,sit_down
2592,act_27_18,classroom,5,2,,,,,a,b,,,,,jump,stand_up
2593,act_27_19,classroom,5,2,,,,,b,c,,,,,wave,nothing
2594,act_27_20,classroom,5,2,,,,,b,c,,,,,lie_down,walk
2595,act_27_21,classroom,5,2,,,,,b,c,,,,,pick_up,rotation
2596,act_27_22,classroom,5,2,,,,,b,c,,,,,sit_down,jump
2597,act_27_23,classroom,5,2,,,,,b,c,,,,,stand_up,wave
2598,act_27_24,classroom,5,2,,,,,b,c,,,,,nothing,lie_down
2599,act_27_25,classroom,5,2,,,,,b,c,,,,,walk,pick_up
2600,act_27_26,classroom,5,2,,,,,b,c,,,,,rotation,sit_down
2601,act_27_27,classroom,5,2,,,,,b,c,,,,,jump,stand_up
2602,act_27_28,classroom,5,2,,,,,c,d,,,,,wave,nothing
2603,act_27_29,classroom,5,2,,,,,c,d,,,,,lie_down,walk
2604,act_27_30,classroom,5,2,,,,,c,d,,,,,pick_up,rotation
2605,act_27_31,classroom,5,2,,,,,c,d,,,,,sit_down,jump
2606,act_27_32,classroom,5,2,,,,,c,d,,,,,stand_up,wave
2607,act_27_33,classroom,5,2,,,,,c,d,,,,,nothing,lie_down
2608,act_27_34,classroom,5,2,,,,,c,d,,,,,walk,pick_up
2609,act_27_35,classroom,5,2,,,,,c,d,,,,,rotation,sit_down
2610,act_27_36,classroom,5,2,,,,,c,d,,,,,jump,stand_up
2611,act_27_37,classroom,5,2,,,,,d,e,,,,,wave,nothing
2612,act_27_38,classroom,5,2,,,,,d,e,,,,,lie_down,walk
2613,act_27_39,classroom,5,2,,,,,d,e,,,,,pick_up,rotation
2614,act_27_40,classroom,5,2,,,,,d,e,,,,,sit_down,jump
2615,act_27_41,classroom,5,2,,,,,d,e,,,,,stand_up,wave
2616,act_27_42,classroom,5,2,,,,,d,e,,,,,nothing,lie_down
2617,act_27_43,classroom,5,2,,,,,d,e,,,,,walk,pick_up
2618,act_27_44,classroom,5,2,,,,,d,e,,,,,rotation,sit_down
2619,act_27_45,classroom,5,2,,,,,d,e,,,,,jump,stand_up
2620,act_27_46,classroom,5,2,,,,,e,a,,,,,rotation,nothing
2621,act_27_47,classroom,5,2,,,,,e,a,,,,,jump,walk
2622,act_27_48,classroom,5,2,,,,,e,a,,,,,wave,rotation
2623,act_27_49,classroom,5,2,,,,,e,a,,,,,lie_down,jump
2624,act_27_50,classroom,5,2,,,,,e,a,,,,,pick_up,wave
2625,act_27_51,classroom,5,2,,,,,e,a,,,,,sit_down,lie_down
2626,act_27_52,classroom,5,2,,,,,e,a,,,,,stand_up,pick_up
2627,act_27_53,classroom,5,2,,,,,e,a,,,,,nothing,sit_down
2628,act_27_54,classroom,5,2,,,,,e,a,,,,,walk,stand_up
2629,act_27_55,classroom,5,2,,,,,a,b,,,,,rotation,nothing
2630,act_27_56,classroom,5,2,,,,,a,b,,,,,jump,walk
2631,act_27_57,classroom,5,2,,,,,a,b,,,,,wave,rotation
2632,act_27_58,classroom,5,2,,,,,a,b,,,,,lie_down,jump
2633,act_27_59,classroom,5,2,,,,,a,b,,,,,pick_up,wave
2634,act_27_60,classroom,5,2,,,,,a,b,,,,,sit_down,lie_down
2635,act_27_61,classroom,5,2,,,,,a,b,,,,,stand_up,pick_up
2636,act_27_62,classroom,5,2,,,,,a,b,,,,,nothing,sit_down
2637,act_27_63,classroom,5,2,,,,,a,b,,,,,walk,stand_up
2638,act_27_64,classroom,5,2,,,,,b,c,,,,,walk,nothing
2639,act_27_65,classroom,5,2,,,,,b,c,,,,,rotation,walk
2640,act_27_66,classroom,5,2,,,,,b,c,,,,,jump,rotation
2641,act_27_67,classroom,5,2,,,,,b,c,,,,,wave,jump
2642,act_27_68,classroom,5,2,,,,,b,c,,,,,lie_down,wave
2643,act_27_69,classroom,5,2,,,,,b,c,,,,,pick_up,lie_down
2644,act_27_70,classroom,5,2,,,,,b,c,,,,,sit_down,pick_up
2645,act_27_71,classroom,5,2,,,,,b,c,,,,,stand_up,sit_down
2646,act_27_72,classroom,5,2,,,,,b,c,,,,,nothing,stand_up
2647,act_27_73,classroom,5,2,,,,,c,d,,,,,walk,nothing
2648,act_27_74,classroom,5,2,,,,,c,d,,,,,rotation,walk
2649,act_27_75,classroom,5,2,,,,,c,d,,,,,jump,rotation
2650,act_27_76,classroom,5,2,,,,,c,d,,,,,wave,jump
2651,act_27_77,classroom,5,2,,,,,c,d,,,,,lie_down,wave
2652,act_27_78,classroom,5,2,,,,,c,d,,,,,pick_up,lie_down
2653,act_27_79,classroom,5,2,,,,,c,d,,,,,sit_down,pick_up
2654,act_27_80,classroom,5,2,,,,,c,d,,,,,stand_up,sit_down
2655,act_27_81,classroom,5,2,,,,,c,d,,,,,nothing,stand_up
2656,act_27_82,classroom,5,2,,,,,d,e,,,,,walk,nothing
2657,act_27_83,classroom,5,2,,,,,d,e,,,,,rotation,walk
2658,act_27_84,classroom,5,2,,,,,d,e,,,,,jump,rotation
2659,act_27_85,classroom,5,2,,,,,d,e,,,,,wave,jump
2660,act_27_86,classroom,5,2,,,,,d,e,,,,,lie_down,wave
2661,act_27_87,classroom,5,2,,,,,d,e,,,,,pick_up,lie_down
2662,act_27_88,classroom,5,2,,,,,d,e,,,,,sit_down,pick_up
2663,act_27_89,classroom,5,2,,,,,d,e,,,,,stand_up,sit_down
2664,act_27_90,classroom,5,2,,,,,d,e,,,,,nothing,stand_up
2665,act_27_91,classroom,5,2,,,,,e,a,,,,,nothing,nothing
2666,act_27_92,classroom,5,2,,,,,e,a,,,,,walk,walk
2667,act_27_93,classroom,5,2,,,,,e,a,,,,,rotation,rotation
2668,act_27_94,classroom,5,2,,,,,e,a,,,,,jump,jump
2669,act_27_95,classroom,5,2,,,,,e,a,,,,,wave,wave
2670,act_27_96,classroom,5,2,,,,,e,a,,,,,lie_down,lie_down
2671,act_27_97,classroom,5,2,,,,,e,a,,,,,pick_up,pick_up
2672,act_27_98,classroom,5,2,,,,,e,a,,,,,sit_down,sit_down
2673,act_27_99,classroom,5,2,,,,,e,a,,,,,stand_up,stand_up
2674,act_28_1,classroom,5,3,a,b,c,,,,nothing,walk,rotation,,,
2675,act_28_2,classroom,5,3,a,b,c,,,,walk,rotation,jump,,,
2676,act_28_3,classroom,5,3,a,b,c,,,,rotation,jump,wave,,,
2677,act_28_4,classroom,5,3,a,b,c,,,,jump,wave,lie_down,,,
2678,act_28_5,classroom,5,3,a,b,c,,,,wave,lie_down,pick_up,,,
2679,act_28_6,classroom,5,3,a,b,c,,,,lie_down,pick_up,sit_down,,,
2680,act_28_7,classroom,5,3,a,b,c,,,,pick_up,sit_down,stand_up,,,
2681,act_28_8,classroom,5,3,a,b,c,,,,sit_down,stand_up,nothing,,,
2682,act_28_9,classroom,5,3,a,b,c,,,,stand_up,nothing,walk,,,
2683,act_28_10,classroom,5,3,b,c,d,,,,nothing,walk,rotation,,,
2684,act_28_11,classroom,5,3,b,c,d,,,,walk,rotation,jump,,,
2685,act_28_12,classroom,5,3,b,c,d,,,,rotation,jump,wave,,,
2686,act_28_13,classroom,5,3,b,c,d,,,,jump,wave,lie_down,,,
2687,act_28_14,classroom,5,3,b,c,d,,,,wave,lie_down,pick_up,,,
2688,act_28_15,classroom,5,3,b,c,d,,,,lie_down,pick_up,sit_down,,,
2689,act_28_16,classroom,5,3,b,c,d,,,,pick_up,sit_down,stand_up,,,
2690,act_28_17,classroom,5,3,b,c,d,,,,sit_down,stand_up,nothing,,,
2691,act_28_18,classroom,5,3,b,c,d,,,,stand_up,nothing,walk,,,
2692,act_28_19,classroom,5,3,c,d,e,,,,nothing,walk,rotation,,,
2693,act_28_20,classroom,5,3,c,d,e,,,,walk,rotation,jump,,,
2694,act_28_21,classroom,5,3,c,d,e,,,,rotation,jump,wave,,,
2695,act_28_22,classroom,5,3,c,d,e,,,,jump,wave,lie_down,,,
2696,act_28_23,classroom,5,3,c,d,e,,,,wave,lie_down,pick_up,,,
2697,act_28_24,classroom,5,3,c,d,e,,,,lie_down,pick_up,sit_down,,,
2698,act_28_25,classroom,5,3,c,d,e,,,,pick_up,sit_down,stand_up,,,
2699,act_28_26,classroom,5,3,c,d,e,,,,sit_down,stand_up,nothing,,,
2700,act_28_27,classroom,5,3,c,d,e,,,,stand_up,nothing,walk,,,
2701,act_28_28,classroom,5,3,d,e,a,,,,nothing,walk,rotation,,,
2702,act_28_29,classroom,5,3,d,e,a,,,,walk,rotation,jump,,,
2703,act_28_30,classroom,5,3,d,e,a,,,,rotation,jump,wave,,,
2704,act_28_31,classroom,5,3,d,e,a,,,,jump,wave,lie_down,,,
2705,act_28_32,classroom,5,3,d,e,a,,,,wave,lie_down,pick_up,,,
2706,act_28_33,classroom,5,3,d,e,a,,,,lie_down,pick_up,sit_down,,,
2707,act_28_34,classroom,5,3,d,e,a,,,,pick_up,sit_down,stand_up,,,
2708,act_28_35,classroom,5,3,d,e,a,,,,sit_down,stand_up,nothing,,,
2709,act_28_36,classroom,5,3,d,e,a,,,,stand_up,nothing,walk,,,
2710,act_28_37,classroom,5,3,e,a,b,,,,nothing,walk,rotation,,,
2711,act_28_38,classroom,5,3,e,a,b,,,,walk,rotation,jump,,,
2712,act_28_39,classroom,5,3,e,a,b,,,,rotation,jump,wave,,,
2713,act_28_40,classroom,5,3,e,a,b,,,,jump,wave,lie_down,,,
2714,act_28_41,classroom,5,3,e,a,b,,,,wave,lie_down,pick_up,,,
2715,act_28_42,classroom,5,3,e,a,b,,,,lie_down,pick_up,sit_down,,,
2716,act_28_43,classroom,5,3,e,a,b,,,,pick_up,sit_down,stand_up,,,
2717,act_28_44,classroom,5,3,e,a,b,,,,sit_down,stand_up,nothing,,,
2718,act_28_45,classroom,5,3,e,a,b,,,,stand_up,nothing,walk,,,
2719,act_28_46,classroom,5,3,a,b,c,,,,nothing,nothing,walk,,,
2720,act_28_47,classroom,5,3,a,b,c,,,,walk,walk,rotation,,,
2721,act_28_48,classroom,5,3,a,b,c,,,,rotation,rotation,jump,,,
2722,act_28_49,classroom,5,3,a,b,c,,,,jump,jump,wave,,,
2723,act_28_50,classroom,5,3,a,b,c,,,,wave,wave,lie_down,,,
2724,act_28_51,classroom,5,3,a,b,c,,,,lie_down,lie_down,pick_up,,,
2725,act_28_52,classroom,5,3,a,b,c,,,,pick_up,pick_up,sit_down,,,
2726,act_28_53,classroom,5,3,a,b,c,,,,sit_down,sit_down,stand_up,,,
2727,act_28_54,classroom,5,3,a,b,c,,,,stand_up,stand_up,nothing,,,
2728,act_28_55,classroom,5,3,b,c,d,,,,nothing,nothing,walk,,,
2729,act_28_56,classroom,5,3,b,c,d,,,,walk,walk,rotation,,,
2730,act_28_57,classroom,5,3,b,c,d,,,,rotation,rotation,jump,,,
2731,act_28_58,classroom,5,3,b,c,d,,,,jump,jump,wave,,,
2732,act_28_59,classroom,5,3,b,c,d,,,,wave,wave,lie_down,,,
2733,act_28_60,classroom,5,3,b,c,d,,,,lie_down,lie_down,pick_up,,,
2734,act_28_61,classroom,5,3,b,c,d,,,,pick_up,pick_up,sit_down,,,
2735,act_28_62,classroom,5,3,b,c,d,,,,sit_down,sit_down,stand_up,,,
2736,act_28_63,classroom,5,3,b,c,d,,,,stand_up,stand_up,nothing,,,
2737,act_28_64,classroom,5,3,c,d,e,,,,nothing,nothing,nothing,,,
2738,act_28_65,classroom,5,3,c,d,e,,,,walk,walk,walk,,,
2739,act_28_66,classroom,5,3,c,d,e,,,,rotation,rotation,rotation,,,
2740,act_28_67,classroom,5,3,c,d,e,,,,jump,jump,jump,,,
2741,act_28_68,classroom,5,3,c,d,e,,,,wave,wave,wave,,,
2742,act_28_69,classroom,5,3,c,d,e,,,,lie_down,lie_down,lie_down,,,
2743,act_28_70,classroom,5,3,c,d,e,,,,pick_up,pick_up,pick_up,,,
2744,act_28_71,classroom,5,3,c,d,e,,,,sit_down,sit_down,sit_down,,,
2745,act_28_72,classroom,5,3,c,d,e,,,,stand_up,stand_up,stand_up,,,
2746,act_28_73,classroom,5,3,d,e,a,,,,nothing,nothing,nothing,,,
2747,act_28_74,classroom,5,3,d,e,a,,,,walk,walk,walk,,,
2748,act_28_75,classroom,5,3,d,e,a,,,,rotation,rotation,rotation,,,
2749,act_28_76,classroom,5,3,d,e,a,,,,jump,jump,jump,,,
2750,act_28_77,classroom,5,3,d,e,a,,,,wave,wave,wave,,,
2751,act_28_78,classroom,5,3,d,e,a,,,,lie_down,lie_down,lie_down,,,
2752,act_28_79,classroom,5,3,d,e,a,,,,pick_up,pick_up,pick_up,,,
2753,act_28_80,classroom,5,3,d,e,a,,,,sit_down,sit_down,sit_down,,,
2754,act_28_81,classroom,5,3,d,e,a,,,,stand_up,stand_up,stand_up,,,
2755,act_28_82,classroom,5,3,e,a,b,,,,nothing,nothing,nothing,,,
2756,act_28_83,classroom,5,3,e,a,b,,,,walk,walk,walk,,,
2757,act_28_84,classroom,5,3,e,a,b,,,,rotation,rotation,rotation,,,
2758,act_28_85,classroom,5,3,e,a,b,,,,jump,jump,jump,,,
2759,act_28_86,classroom,5,3,e,a,b,,,,wave,wave,wave,,,
2760,act_28_87,classroom,5,3,e,a,b,,,,lie_down,lie_down,lie_down,,,
2761,act_28_88,classroom,5,3,e,a,b,,,,pick_up,pick_up,pick_up,,,
2762,act_28_89,classroom,5,3,e,a,b,,,,sit_down,sit_down,sit_down,,,
2763,act_28_90,classroom,5,3,e,a,b,,,,stand_up,stand_up,stand_up,,,
2764,act_28_91,classroom,5,3,a,b,c,,,,nothing,nothing,nothing,,,
2765,act_28_92,classroom,5,3,a,b,c,,,,walk,walk,walk,,,
2766,act_28_93,classroom,5,3,a,b,c,,,,rotation,rotation,rotation,,,
2767,act_28_94,classroom,5,3,a,b,c,,,,jump,jump,jump,,,
2768,act_28_95,classroom,5,3,a,b,c,,,,wave,wave,wave,,,
2769,act_28_96,classroom,5,3,a,b,c,,,,lie_down,lie_down,lie_down,,,
2770,act_28_97,classroom,5,3,a,b,c,,,,pick_up,pick_up,pick_up,,,
2771,act_28_98,classroom,5,3,a,b,c,,,,sit_down,sit_down,sit_down,,,
2772,act_28_99,classroom,5,3,a,b,c,,,,stand_up,stand_up,stand_up,,,
2773,act_29_1,classroom,5,3,,b,,d,,a,,walk,,jump,,nothing
2774,act_29_2,classroom,5,3,,b,,d,,a,,rotation,,wave,,walk
2775,act_29_3,classroom,5,3,,b,,d,,a,,jump,,lie_down,,rotation
2776,act_29_4,classroom,5,3,,b,,d,,a,,wave,,pick_up,,jump
2777,act_29_5,classroom,5,3,,b,,d,,a,,lie_down,,sit_down,,wave
2778,act_29_6,classroom,5,3,,b,,d,,a,,pick_up,,stand_up,,lie_down
2779,act_29_7,classroom,5,3,,b,,d,,a,,sit_down,,nothing,,pick_up
2780,act_29_8,classroom,5,3,,b,,d,,a,,stand_up,,walk,,sit_down
2781,act_29_9,classroom,5,3,,b,,d,,a,,nothing,,rotation,,stand_up
2782,act_29_10,classroom,5,3,,c,,e,,b,,walk,,jump,,nothing
2783,act_29_11,classroom,5,3,,c,,e,,b,,rotation,,wave,,walk
2784,act_29_12,classroom,5,3,,c,,e,,b,,jump,,lie_down,,rotation
2785,act_29_13,classroom,5,3,,c,,e,,b,,wave,,pick_up,,jump
2786,act_29_14,classroom,5,3,,c,,e,,b,,lie_down,,sit_down,,wave
2787,act_29_15,classroom,5,3,,c,,e,,b,,pick_up,,stand_up,,lie_down
2788,act_29_16,classroom,5,3,,c,,e,,b,,sit_down,,nothing,,pick_up
2789,act_29_17,classroom,5,3,,c,,e,,b,,stand_up,,walk,,sit_down
2790,act_29_18,classroom,5,3,,c,,e,,b,,nothing,,rotation,,stand_up
2791,act_29_19,classroom,5,3,,d,,a,,c,,walk,,jump,,nothing
2792,act_29_20,classroom,5,3,,d,,a,,c,,rotation,,wave,,walk
2793,act_29_21,classroom,5,3,,d,,a,,c,,jump,,lie_down,,rotation
2794,act_29_22,classroom,5,3,,d,,a,,c,,wave,,pick_up,,jump
2795,act_29_23,classroom,5,3,,d,,a,,c,,lie_down,,sit_down,,wave
2796,act_29_24,classroom,5,3,,d,,a,,c,,pick_up,,stand_up,,lie_down
2797,act_29_25,classroom,5,3,,d,,a,,c,,sit_down,,nothing,,pick_up
2798,act_29_26,classroom,5,3,,d,,a,,c,,stand_up,,walk,,sit_down
